variant_id,object_id,stored,success,attempt,usable_good_frac,success_rate,slots,min_slot_count,max_slot_count
929,7,37,141,151,0.2624113475177305,0.9337748344370861,3,2,32
208,17,37,140,147,0.2642857142857143,0.9523809523809523,3,0,26
2,25,37,137,142,0.27007299270072993,0.9647887323943662,3,3,21
214,25,37,136,146,0.27205882352941174,0.9315068493150684,3,0,23
392,13,37,136,149,0.27205882352941174,0.912751677852349,3,0,32
920,30,37,136,140,0.27205882352941174,0.9714285714285714,3,8,16
1340,14,37,135,136,0.2740740740740741,0.9926470588235294,3,7,22
1620,12,37,135,153,0.2740740740740741,0.8823529411764706,3,1,24
767,1,37,134,145,0.27611940298507465,0.9241379310344827,3,2,32
591,24,37,131,139,0.2824427480916031,0.9424460431654677,3,3,25
746,4,37,131,134,0.2824427480916031,0.9776119402985075,3,2,18
1738,19,37,131,148,0.2824427480916031,0.8851351351351351,3,2,32
1791,23,37,130,134,0.2846153846153846,0.9701492537313433,3,1,32
576,19,37,129,135,0.2868217054263566,0.9555555555555556,3,1,26
756,27,37,127,138,0.29133858267716534,0.9202898550724637,3,1,32
15,21,37,126,137,0.29365079365079366,0.9197080291970803,3,3,27
230,12,37,125,143,0.296,0.8741258741258742,3,1,32
796,26,37,123,148,0.3008130081300813,0.831081081081081,3,1,32
1856,2,37,120,134,0.30833333333333335,0.8955223880597015,3,2,26
1923,24,37,119,124,0.31092436974789917,0.9596774193548387,3,0,32
1971,23,37,119,122,0.31092436974789917,0.9754098360655737,3,0,32
1086,1,37,118,124,0.3135593220338983,0.9516129032258065,3,0,29
281,26,37,117,128,0.3162393162393162,0.9140625,3,3,19
623,21,37,117,131,0.3162393162393162,0.8931297709923665,3,3,30
931,15,37,116,116,0.31896551724137934,1.0,3,1,20
1176,2,37,116,131,0.31896551724137934,0.8854961832061069,3,0,32
654,16,37,114,120,0.32456140350877194,0.95,3,4,20
333,21,37,110,117,0.33636363636363636,0.9401709401709402,3,1,20
1554,13,37,109,120,0.3394495412844037,0.9083333333333333,3,0,32
1404,15,37,108,116,0.3425925925925926,0.9310344827586207,3,5,23
772,23,37,105,111,0.3523809523809524,0.9459459459459459,3,3,23
1263,10,37,105,120,0.3523809523809524,0.875,3,4,27
711,0,37,103,122,0.3592233009708738,0.8442622950819673,3,0,25
837,9,37,95,109,0.3894736842105263,0.8715596330275229,3,1,19
171,11,38,150,172,0.25333333333333335,0.872093023255814,3,1,27
592,18,38,146,147,0.2602739726027397,0.9931972789115646,3,5,23
460,8,38,144,154,0.2638888888888889,0.935064935064935,3,1,31
863,30,38,138,139,0.2753623188405797,0.9928057553956835,3,5,23
468,31,38,137,145,0.2773722627737226,0.9448275862068966,3,1,32
653,30,38,137,140,0.2773722627737226,0.9785714285714285,3,1,32
727,24,38,135,141,0.2814814814814815,0.9574468085106383,3,4,25
1324,15,38,134,137,0.2835820895522388,0.9781021897810219,3,2,31
48,22,38,133,138,0.2857142857142857,0.9637681159420289,3,1,28
855,21,38,131,139,0.2900763358778626,0.9424460431654677,3,2,32
1740,0,38,130,136,0.2923076923076923,0.9558823529411765,3,1,31
1015,29,38,127,138,0.2992125984251969,0.9202898550724637,3,1,29
298,7,38,126,130,0.30158730158730157,0.9692307692307692,3,3,23
874,3,38,126,127,0.30158730158730157,0.9921259842519685,3,3,23
955,4,38,124,129,0.3064516129032258,0.9612403100775194,3,1,29
1689,30,38,121,123,0.3140495867768595,0.983739837398374,3,2,32
857,11,38,120,137,0.31666666666666665,0.8759124087591241,3,3,32
260,12,38,116,163,0.3275862068965517,0.7116564417177914,3,2,32
1789,9,38,116,118,0.3275862068965517,0.9830508474576272,3,4,19
1240,18,38,114,118,0.3333333333333333,0.9661016949152542,3,7,16
839,12,38,111,135,0.34234234234234234,0.8222222222222222,3,2,30
1857,31,38,110,121,0.34545454545454546,0.9090909090909091,3,1,20
49,11,38,109,124,0.3486238532110092,0.8790322580645161,3,8,21
1583,19,38,101,116,0.37623762376237624,0.8706896551724138,3,1,28
975,24,38,98,113,0.3877551020408163,0.8672566371681416,3,5,27
23,0,38,97,110,0.3917525773195876,0.8818181818181818,3,1,32
1868,4,39,156,164,0.25,0.9512195121951219,3,2,32
897,1,39,150,164,0.26,0.9146341463414634,3,3,27
568,27,39,141,149,0.2765957446808511,0.9463087248322147,3,13,13
1302,10,39,140,151,0.2785714285714286,0.9271523178807947,3,4,24
942,5,39,139,151,0.2805755395683453,0.9205298013245033,3,1,25
944,9,39,135,140,0.28888888888888886,0.9642857142857143,3,2,19
176,5,39,134,149,0.291044776119403,0.8993288590604027,3,3,28
1359,25,39,132,136,0.29545454545454547,0.9705882352941176,3,3,32
1938,8,39,131,134,0.29770992366412213,0.9776119402985075,3,1,32
861,8,39,130,133,0.3,0.9774436090225563,3,4,21
1158,10,39,128,135,0.3046875,0.9481481481481482,3,1,28
1397,24,39,128,129,0.3046875,0.9922480620155039,3,5,25
1631,21,39,125,134,0.312,0.9328358208955224,3,9,19
1730,17,39,125,128,0.312,0.9765625,3,6,25
1764,25,39,125,128,0.312,0.9765625,3,3,32
1214,24,39,124,128,0.31451612903225806,0.96875,3,1,30
1280,12,39,124,134,0.31451612903225806,0.9253731343283582,3,10,16
1104,30,39,123,125,0.3170731707317073,0.984,3,1,26
426,21,39,121,127,0.32231404958677684,0.952755905511811,3,2,32
342,28,39,120,121,0.325,0.9917355371900827,3,9,19
2022,10,39,119,125,0.3277310924369748,0.952,3,3,32
1023,2,39,118,127,0.3305084745762712,0.9291338582677166,3,2,32
685,13,39,117,120,0.3333333333333333,0.975,3,2,25
1680,2,39,115,122,0.3391304347826087,0.9426229508196722,3,6,25
700,23,39,107,110,0.3644859813084112,0.9727272727272728,3,2,28
141,2,39,103,129,0.3786407766990291,0.7984496124031008,3,6,19
1391,14,39,102,108,0.38235294117647056,0.9444444444444444,3,0,27
1087,18,39,94,110,0.4148936170212766,0.8545454545454545,3,4,26
1567,2,39,91,108,0.42857142857142855,0.8425925925925926,3,1,32
614,14,40,141,143,0.28368794326241137,0.986013986013986,3,1,32
268,22,40,139,155,0.28776978417266186,0.896774193548387,3,1,28
1433,4,40,139,143,0.28776978417266186,0.972027972027972,3,2,27
252,26,40,137,144,0.291970802919708,0.9513888888888888,3,5,21
1119,25,40,136,138,0.29411764705882354,0.9855072463768116,3,0,28
1429,27,40,133,134,0.3007518796992481,0.9925373134328358,3,3,30
1827,17,40,132,152,0.30303030303030304,0.868421052631579,3,3,32
1420,28,40,130,131,0.3076923076923077,0.9923664122137404,3,0,32
1498,4,40,130,130,0.3076923076923077,1.0,3,1,32
206,26,40,129,138,0.31007751937984496,0.9347826086956522,3,3,32
1557,11,40,128,145,0.3125,0.8827586206896552,3,4,31
1520,7,40,126,129,0.31746031746031744,0.9767441860465116,3,1,32
910,27,40,125,131,0.32,0.9541984732824428,3,4,32
1685,16,40,125,133,0.32,0.9398496240601504,3,0,30
1965,22,40,125,127,0.32,0.984251968503937,3,0,32
761,13,40,123,124,0.3252032520325203,0.9919354838709677,3,1,27
1513,26,40,122,127,0.32786885245901637,0.9606299212598425,3,0,32
1282,21,40,121,130,0.3305785123966942,0.9307692307692308,3,0,32
963,17,40,116,125,0.3448275862068966,0.928,3,9,18
1151,19,40,113,120,0.35398230088495575,0.9416666666666667,3,1,26
1264,18,40,113,120,0.35398230088495575,0.9416666666666667,3,0,21
1608,18,40,113,120,0.35398230088495575,0.9416666666666667,3,5,30
1163,3,40,109,119,0.3669724770642202,0.9159663865546218,3,0,26
1057,7,40,105,112,0.38095238095238093,0.9375,3,0,30
1055,2,40,102,113,0.39215686274509803,0.9026548672566371,3,2,25
583,20,41,157,163,0.2611464968152866,0.9631901840490797,3,3,22
1798,5,41,152,173,0.26973684210526316,0.8786127167630058,3,7,24
158,27,41,149,152,0.2751677852348993,0.9802631578947368,3,6,23
266,4,41,145,148,0.2827586206896552,0.9797297297297297,3,4,30
1250,12,41,141,175,0.2907801418439716,0.8057142857142857,3,0,25
1417,20,41,139,139,0.2949640287769784,1.0,3,5,28
96,0,41,138,145,0.2971014492753623,0.9517241379310345,3,5,20
1576,3,41,138,139,0.2971014492753623,0.9928057553956835,3,2,20
1436,4,41,137,152,0.29927007299270075,0.9013157894736842,3,3,20
1795,31,41,137,154,0.29927007299270075,0.8896103896103896,3,5,31
111,23,41,136,137,0.3014705882352941,0.9927007299270073,3,4,19
1807,23,41,136,147,0.3014705882352941,0.9251700680272109,3,1,21
396,0,41,135,139,0.3037037037037037,0.9712230215827338,3,1,21
562,19,41,134,149,0.30597014925373134,0.8993288590604027,3,0,21
1922,17,41,133,139,0.3082706766917293,0.9568345323741008,3,2,30
419,10,41,131,136,0.31297709923664124,0.9632352941176471,3,3,21
545,2,41,131,166,0.31297709923664124,0.7891566265060241,3,4,29
226,5,41,129,133,0.3178294573643411,0.9699248120300752,3,0,30
325,29,41,129,139,0.3178294573643411,0.9280575539568345,3,3,32
718,23,41,129,133,0.3178294573643411,0.9699248120300752,3,2,32
1018,31,41,128,130,0.3203125,0.9846153846153847,3,10,21
1223,30,41,128,134,0.3203125,0.9552238805970149,3,9,22
645,3,41,127,139,0.3228346456692913,0.9136690647482014,3,0,29
1325,21,41,127,133,0.3228346456692913,0.9548872180451128,3,4,32
1476,8,41,123,129,0.3333333333333333,0.9534883720930233,3,6,21
799,2,41,122,125,0.3360655737704918,0.976,3,3,28
1211,12,41,118,149,0.3474576271186441,0.7919463087248322,3,0,26
61,12,41,117,140,0.3504273504273504,0.8357142857142857,3,5,25
344,2,41,116,127,0.35344827586206895,0.9133858267716536,3,3,26
1522,7,41,116,119,0.35344827586206895,0.9747899159663865,3,5,26
1439,22,41,115,119,0.3565217391304348,0.9663865546218487,3,3,31
1096,21,41,114,116,0.35964912280701755,0.9827586206896551,3,9,16
714,8,41,107,112,0.38317757009345793,0.9553571428571429,3,4,30
543,8,41,102,112,0.4019607843137255,0.9107142857142857,3,0,32
1926,28,41,102,108,0.4019607843137255,0.9444444444444444,3,3,20
1935,1,42,152,163,0.27631578947368424,0.9325153374233128,3,2,29
408,19,42,145,148,0.2896551724137931,0.9797297297297297,3,7,25
1853,20,42,144,150,0.2916666666666667,0.96,3,6,25
636,6,42,143,146,0.2937062937062937,0.9794520547945206,3,6,28
966,7,42,142,146,0.29577464788732394,0.9726027397260274,3,5,20
1746,14,42,142,149,0.29577464788732394,0.9530201342281879,3,10,20
1753,8,42,142,146,0.29577464788732394,0.9726027397260274,3,10,18
270,31,42,138,147,0.30434782608695654,0.9387755102040817,3,4,29
860,29,42,137,142,0.30656934306569344,0.9647887323943662,3,3,32
1044,25,42,135,143,0.3111111111111111,0.9440559440559441,3,4,28
1199,6,42,133,135,0.3157894736842105,0.9851851851851852,3,5,30
554,10,42,132,136,0.3181818181818182,0.9705882352941176,3,1,22
1721,28,42,130,133,0.3230769230769231,0.9774436090225563,3,3,25
530,10,42,129,137,0.32558139534883723,0.9416058394160584,3,5,19
1599,23,42,129,131,0.32558139534883723,0.9847328244274809,3,1,31
1637,27,42,129,132,0.32558139534883723,0.9772727272727273,3,3,26
1171,5,42,128,136,0.328125,0.9411764705882353,3,0,32
2024,17,42,128,128,0.328125,1.0,3,5,32
739,22,42,127,132,0.33070866141732286,0.9621212121212122,3,3,24
1708,25,42,127,136,0.33070866141732286,0.9338235294117647,3,0,23
223,23,42,126,128,0.3333333333333333,0.984375,3,3,21
303,18,42,126,126,0.3333333333333333,1.0,3,8,21
1536,23,42,126,128,0.3333333333333333,0.984375,3,0,21
1287,15,42,125,131,0.336,0.9541984732824428,3,4,32
374,25,42,123,132,0.34146341463414637,0.9318181818181818,3,1,32
605,29,42,122,128,0.3442622950819672,0.953125,3,0,28
1075,5,42,118,123,0.3559322033898305,0.959349593495935,3,5,31
1106,7,42,118,123,0.3559322033898305,0.959349593495935,3,7,26
351,7,42,116,123,0.3620689655172414,0.943089430894309,3,5,20
1497,19,42,116,128,0.3620689655172414,0.90625,3,10,20
1064,4,42,114,117,0.3684210526315789,0.9743589743589743,3,2,20
1466,6,42,114,118,0.3684210526315789,0.9661016949152542,3,10,22
1920,28,42,113,117,0.37168141592920356,0.9658119658119658,3,1,30
1949,20,42,113,120,0.37168141592920356,0.9416666666666667,3,4,29
384,14,42,112,117,0.375,0.9572649572649573,3,6,29
1110,19,42,112,119,0.375,0.9411764705882353,3,3,25
1570,10,42,112,123,0.375,0.9105691056910569,3,4,32
1694,10,42,112,122,0.375,0.9180327868852459,3,3,32
1543,12,42,111,126,0.3783783783783784,0.8809523809523809,3,1,28
336,21,42,110,116,0.38181818181818183,0.9482758620689655,3,11,20
524,30,42,105,110,0.4,0.9545454545454546,3,2,21
1396,4,42,100,111,0.42,0.9009009009009009,3,6,24
641,24,42,93,115,0.45161290322580644,0.808695652173913,3,4,22
1105,23,43,155,156,0.27741935483870966,0.9935897435897436,3,3,27
1959,20,43,147,158,0.2925170068027211,0.930379746835443,3,6,19
343,27,43,144,154,0.2986111111111111,0.935064935064935,3,7,27
1266,1,43,143,145,0.3006993006993007,0.9862068965517241,3,5,23
55,30,43,141,149,0.3049645390070922,0.9463087248322147,3,2,32
279,13,43,135,158,0.31851851851851853,0.8544303797468354,3,3,26
871,14,43,134,138,0.3208955223880597,0.9710144927536232,3,0,32
949,25,43,134,140,0.3208955223880597,0.9571428571428572,3,1,23
197,12,43,133,149,0.3233082706766917,0.8926174496644296,3,5,22
215,27,43,133,139,0.3233082706766917,0.9568345323741008,3,3,32
1442,18,43,131,131,0.3282442748091603,1.0,3,2,32
256,17,43,130,143,0.33076923076923076,0.9090909090909091,3,1,26
1196,5,43,130,137,0.33076923076923076,0.948905109489051,3,5,26
1645,15,43,128,129,0.3359375,0.9922480620155039,3,2,21
1735,7,43,128,130,0.3359375,0.9846153846153847,3,4,32
666,3,43,127,128,0.33858267716535434,0.9921875,3,1,32
1572,0,43,127,132,0.33858267716535434,0.9621212121212122,3,5,31
1658,13,43,127,129,0.33858267716535434,0.9844961240310077,3,1,32
631,31,43,125,137,0.344,0.9124087591240876,3,7,22
1448,21,43,125,129,0.344,0.9689922480620154,3,0,32
1552,21,43,125,136,0.344,0.9191176470588235,3,3,20
27,21,43,124,139,0.3467741935483871,0.8920863309352518,3,3,32
549,28,43,123,124,0.34959349593495936,0.9919354838709677,3,4,20
1908,27,43,123,125,0.34959349593495936,0.984,3,2,31
251,9,43,122,126,0.3524590163934426,0.9682539682539683,3,2,29
691,25,43,122,126,0.3524590163934426,0.9682539682539683,3,10,20
1428,13,43,120,196,0.35833333333333334,0.6122448979591837,3,6,22
1777,29,43,119,124,0.36134453781512604,0.9596774193548387,3,1,27
1727,11,43,118,121,0.3644067796610169,0.9752066115702479,3,3,32
957,13,43,117,156,0.36752136752136755,0.75,3,9,22
1465,12,43,117,128,0.36752136752136755,0.9140625,3,8,21
732,7,43,116,126,0.3706896551724138,0.9206349206349206,3,3,24
34,31,43,113,119,0.3805309734513274,0.9495798319327731,3,7,29
255,1,43,113,119,0.3805309734513274,0.9495798319327731,3,3,25
981,12,43,113,132,0.3805309734513274,0.8560606060606061,3,2,27
154,21,43,112,121,0.38392857142857145,0.9256198347107438,3,4,32
335,21,43,109,120,0.3944954128440367,0.9083333333333333,3,6,19
1843,30,43,108,112,0.39814814814814814,0.9642857142857143,3,12,18
1785,8,43,95,106,0.45263157894736844,0.8962264150943396,3,0,32
1472,5,44,157,178,0.2802547770700637,0.8820224719101124,3,4,32
228,29,44,150,160,0.29333333333333333,0.9375,3,10,24
106,30,44,149,152,0.2953020134228188,0.9802631578947368,3,3,32
1850,6,44,149,152,0.2953020134228188,0.9802631578947368,3,8,25
915,23,44,148,162,0.2972972972972973,0.9135802469135802,3,1,23
474,29,44,146,148,0.3013698630136986,0.9864864864864865,3,2,24
124,26,44,142,152,0.30985915492957744,0.9342105263157895,3,4,32
1812,15,44,142,144,0.30985915492957744,0.9861111111111112,3,4,32
1357,29,44,140,147,0.3142857142857143,0.9523809523809523,3,4,31
128,13,44,139,169,0.31654676258992803,0.8224852071005917,3,3,30
1078,30,44,137,140,0.32116788321167883,0.9785714285714285,3,3,32
506,11,44,135,152,0.32592592592592595,0.8881578947368421,3,4,32
1000,4,44,135,140,0.32592592592592595,0.9642857142857143,3,2,24
45,18,44,134,136,0.3283582089552239,0.9852941176470589,3,2,32
132,5,44,134,168,0.3283582089552239,0.7976190476190477,3,0,32
172,10,44,134,142,0.3283582089552239,0.9436619718309859,3,6,25
2001,5,44,133,136,0.3308270676691729,0.9779411764705882,3,6,26
1072,21,44,131,135,0.33587786259541985,0.9703703703703703,3,1,29
1393,13,44,131,144,0.33587786259541985,0.9097222222222222,3,6,21
1837,20,44,131,136,0.33587786259541985,0.9632352941176471,3,5,32
1692,24,44,130,138,0.3384615384615385,0.9420289855072463,3,8,27
542,11,44,128,131,0.34375,0.9770992366412213,3,6,32
539,0,44,127,138,0.3464566929133858,0.9202898550724637,3,1,32
671,13,44,127,138,0.3464566929133858,0.9202898550724637,3,4,25
628,25,44,123,128,0.35772357723577236,0.9609375,3,5,32
762,31,44,123,149,0.35772357723577236,0.825503355704698,3,2,28
1672,3,44,123,126,0.35772357723577236,0.9761904761904762,3,2,32
1912,15,44,123,129,0.35772357723577236,0.9534883720930233,3,1,32
1917,15,44,122,122,0.36065573770491804,1.0,3,8,18
46,22,44,121,123,0.36363636363636365,0.983739837398374,3,1,28
719,22,44,121,123,0.36363636363636365,0.983739837398374,3,4,28
1779,25,44,120,146,0.36666666666666664,0.821917808219178,3,10,22
195,5,44,119,129,0.3697478991596639,0.9224806201550387,3,3,26
777,19,44,116,132,0.3793103448275862,0.8787878787878788,3,7,21
1249,30,44,116,118,0.3793103448275862,0.9830508474576272,3,6,23
1501,1,44,115,118,0.3826086956521739,0.9745762711864406,3,5,28
1932,14,44,114,124,0.38596491228070173,0.9193548387096774,3,6,32
1772,18,44,112,116,0.39285714285714285,0.9655172413793104,3,10,23
620,12,44,111,129,0.3963963963963964,0.8604651162790697,3,4,32
637,22,44,111,117,0.3963963963963964,0.9487179487179487,3,7,19
1886,5,44,111,118,0.3963963963963964,0.940677966101695,3,0,32
1251,24,45,148,158,0.30405405405405406,0.9367088607594937,3,4,27
588,25,45,147,151,0.30612244897959184,0.9735099337748344,3,4,25
698,15,45,147,154,0.30612244897959184,0.9545454545454546,3,13,16
30,14,45,145,150,0.3103448275862069,0.9666666666666667,3,6,32
194,28,45,135,139,0.3333333333333333,0.9712230215827338,3,10,24
1043,17,45,135,162,0.3333333333333333,0.8333333333333334,3,6,26
1336,9,45,135,139,0.3333333333333333,0.9712230215827338,3,5,27
1957,24,45,135,142,0.3333333333333333,0.9507042253521126,3,3,32
385,21,45,134,156,0.3358208955223881,0.8589743589743589,3,5,28
687,8,45,132,140,0.3409090909090909,0.9428571428571428,3,2,28
345,24,45,131,139,0.3435114503816794,0.9424460431654677,3,3,29
1482,12,45,130,155,0.34615384615384615,0.8387096774193549,3,5,32
263,22,45,129,131,0.3488372093023256,0.9847328244274809,3,1,32
1774,30,45,129,131,0.3488372093023256,0.9847328244274809,3,0,32
937,22,45,128,140,0.3515625,0.9142857142857143,3,12,20
1681,28,45,128,128,0.3515625,1.0,3,6,32
466,30,45,126,127,0.35714285714285715,0.9921259842519685,3,8,28
1468,27,45,126,134,0.35714285714285715,0.9402985074626866,3,6,32
1717,9,45,126,132,0.35714285714285715,0.9545454545454546,3,3,22
65,16,45,124,128,0.3629032258064516,0.96875,3,5,32
697,6,45,124,126,0.3629032258064516,0.9841269841269841,3,3,24
1271,11,45,123,137,0.36585365853658536,0.8978102189781022,3,0,32
1657,23,45,123,125,0.36585365853658536,0.984,3,7,26
1792,15,45,122,127,0.36885245901639346,0.9606299212598425,3,5,32
9,24,45,121,130,0.371900826446281,0.9307692307692308,3,2,26
448,26,45,118,120,0.3813559322033898,0.9833333333333333,3,1,32
1145,14,45,116,122,0.3879310344827586,0.9508196721311475,3,9,24
649,22,45,115,121,0.391304347826087,0.9504132231404959,3,6,31
1088,10,45,114,129,0.39473684210526316,0.8837209302325582,3,1,31
1765,16,45,113,121,0.39823008849557523,0.9338842975206612,3,5,25
1020,5,45,112,122,0.4017857142857143,0.9180327868852459,3,14,16
1519,19,45,112,114,0.4017857142857143,0.9824561403508771,3,4,23
432,16,45,109,118,0.41284403669724773,0.923728813559322,3,3,29
1512,17,45,109,117,0.41284403669724773,0.9316239316239316,3,10,22
573,2,45,108,117,0.4166666666666667,0.9230769230769231,3,12,18
842,30,45,106,113,0.42452830188679247,0.9380530973451328,3,2,32
1431,4,45,103,119,0.4368932038834951,0.865546218487395,3,1,24
784,29,45,100,113,0.45,0.8849557522123894,3,11,20
433,2,45,97,148,0.4639175257731959,0.6554054054054054,3,0,24
1209,0,45,95,112,0.47368421052631576,0.8482142857142857,3,7,31
1862,25,45,92,110,0.4891304347826087,0.8363636363636363,3,3,29
1289,20,46,152,154,0.3026315789473684,0.987012987012987,3,7,23
1948,26,46,149,170,0.3087248322147651,0.8764705882352941,3,2,32
1190,15,46,144,148,0.3194444444444444,0.972972972972973,3,8,19
1944,28,46,142,142,0.323943661971831,1.0,3,7,32
571,4,46,141,146,0.3262411347517731,0.9657534246575342,3,14,18
773,4,46,141,156,0.3262411347517731,0.9038461538461539,3,7,29
1426,3,46,141,146,0.3262411347517731,0.9657534246575342,3,8,19
1749,11,46,141,157,0.3262411347517731,0.8980891719745223,3,3,32
1603,14,46,138,144,0.3333333333333333,0.9583333333333334,3,5,32
89,27,46,135,144,0.34074074074074073,0.9375,3,1,24
865,4,46,134,157,0.34328358208955223,0.8535031847133758,3,5,32
1530,19,46,132,149,0.3484848484848485,0.8859060402684564,3,1,30
192,1,46,131,135,0.3511450381679389,0.9703703703703703,3,9,22
444,1,46,131,133,0.3511450381679389,0.9849624060150376,3,2,32
1677,23,46,131,133,0.3511450381679389,0.9849624060150376,3,4,32
1877,8,46,129,149,0.35658914728682173,0.8657718120805369,3,2,32
724,10,46,128,134,0.359375,0.9552238805970149,3,7,32
731,18,46,128,129,0.359375,0.9922480620155039,3,1,32
288,29,46,127,131,0.36220472440944884,0.9694656488549618,3,4,30
1033,28,46,127,130,0.36220472440944884,0.9769230769230769,3,6,32
2017,0,46,121,129,0.38016528925619836,0.937984496124031,3,2,25
701,19,46,120,121,0.38333333333333336,0.9917355371900827,3,7,20
1447,9,46,120,125,0.38333333333333336,0.96,3,5,29
1485,2,46,118,129,0.3898305084745763,0.9147286821705426,3,4,27
749,12,46,116,129,0.39655172413793105,0.8992248062015504,3,7,26
1533,12,46,116,127,0.39655172413793105,0.9133858267716536,3,2,32
1744,17,46,115,122,0.4,0.9426229508196722,3,3,26
828,8,46,112,121,0.4107142857142857,0.9256198347107438,3,6,32
1755,9,46,112,120,0.4107142857142857,0.9333333333333333,3,1,29
14,24,46,110,117,0.41818181818181815,0.9401709401709402,3,3,25
763,27,46,107,120,0.42990654205607476,0.8916666666666667,3,3,32
1148,16,46,106,114,0.4339622641509434,0.9298245614035088,3,9,23
33,6,46,96,114,0.4791666666666667,0.8421052631578947,3,12,19
182,28,46,93,111,0.4946236559139785,0.8378378378378378,3,10,21
901,31,47,153,167,0.30718954248366015,0.9161676646706587,3,6,32
1842,3,47,152,157,0.3092105263157895,0.9681528662420382,3,4,29
1861,31,47,152,173,0.3092105263157895,0.8786127167630058,3,3,32
1747,16,47,143,152,0.32867132867132864,0.9407894736842105,3,4,32
1814,16,47,143,157,0.32867132867132864,0.910828025477707,3,4,32
843,9,47,139,143,0.3381294964028777,0.972027972027972,3,7,32
447,6,47,138,155,0.34057971014492755,0.8903225806451613,3,2,30
1374,7,47,138,141,0.34057971014492755,0.9787234042553191,3,6,23
1895,19,47,138,147,0.34057971014492755,0.9387755102040817,3,2,32
609,7,47,137,139,0.34306569343065696,0.9856115107913669,3,4,32
919,18,47,134,139,0.35074626865671643,0.9640287769784173,3,6,32
1688,11,47,134,142,0.35074626865671643,0.9436619718309859,3,7,32
471,8,47,133,135,0.3533834586466165,0.9851851851851852,3,0,32
1450,16,47,131,135,0.35877862595419846,0.9703703703703703,3,1,32
1605,13,47,131,142,0.35877862595419846,0.9225352112676056,3,0,27
308,29,47,126,132,0.373015873015873,0.9545454545454546,3,2,32
682,4,47,126,128,0.373015873015873,0.984375,3,0,29
348,26,47,124,126,0.3790322580645161,0.9841269841269841,3,7,24
1844,12,47,124,146,0.3790322580645161,0.8493150684931506,3,8,20
2036,28,47,124,128,0.3790322580645161,0.96875,3,5,26
1291,9,47,122,126,0.38524590163934425,0.9682539682539683,3,3,25
354,12,47,120,152,0.39166666666666666,0.7894736842105263,3,4,23
936,8,47,120,123,0.39166666666666666,0.975609756097561,3,11,22
1675,14,47,120,128,0.39166666666666666,0.9375,3,3,30
822,25,47,119,123,0.3949579831932773,0.967479674796748,3,14,17
455,2,47,118,141,0.3983050847457627,0.8368794326241135,3,6,29
1117,22,47,118,122,0.3983050847457627,0.9672131147540983,3,0,32
1208,10,47,118,123,0.3983050847457627,0.959349593495935,3,7,32
1470,11,47,115,122,0.40869565217391307,0.9426229508196722,3,7,23
668,0,47,114,120,0.41228070175438597,0.95,3,2,32
217,17,47,109,116,0.43119266055045874,0.9396551724137931,3,13,17
1515,8,47,108,115,0.4351851851851852,0.9391304347826087,3,5,32
1928,21,47,108,117,0.4351851851851852,0.9230769230769231,3,1,29
689,28,47,104,110,0.4519230769230769,0.9454545454545454,3,1,26
1275,1,47,103,108,0.4563106796116505,0.9537037037037037,3,6,31
74,28,48,148,153,0.32432432432432434,0.9673202614379085,3,6,31
690,1,48,146,146,0.3287671232876712,1.0,3,5,32
1784,3,48,146,160,0.3287671232876712,0.9125,3,2,30
1435,13,48,145,150,0.3310344827586207,0.9666666666666667,3,4,27
1491,8,48,145,151,0.3310344827586207,0.9602649006622517,3,4,32
1269,25,48,142,152,0.3380281690140845,0.9342105263157895,3,10,22
771,18,48,141,142,0.3404255319148936,0.9929577464788732,3,7,27
933,28,48,141,143,0.3404255319148936,0.986013986013986,3,11,23
2020,22,48,140,148,0.34285714285714286,0.9459459459459459,3,11,22
1563,10,48,138,144,0.34782608695652173,0.9583333333333334,3,15,18
386,10,48,136,142,0.35294117647058826,0.9577464788732394,3,10,25
88,1,48,135,136,0.35555555555555557,0.9926470588235294,3,8,20
1347,3,48,134,136,0.3582089552238806,0.9852941176470589,3,8,32
1769,29,48,134,137,0.3582089552238806,0.9781021897810219,3,4,26
1394,25,48,133,141,0.3609022556390977,0.9432624113475178,3,6,32
1588,13,48,133,160,0.3609022556390977,0.83125,3,3,26
1480,25,48,131,140,0.366412213740458,0.9357142857142857,3,6,23
1141,5,48,130,141,0.36923076923076925,0.9219858156028369,3,3,32
1919,7,48,130,141,0.36923076923076925,0.9219858156028369,3,2,32
1370,5,48,128,131,0.375,0.9770992366412213,3,4,31
1353,8,48,127,133,0.3779527559055118,0.9548872180451128,3,6,29
582,28,48,126,128,0.38095238095238093,0.984375,3,0,32
99,12,48,125,144,0.384,0.8680555555555556,3,5,30
1667,28,48,125,129,0.384,0.9689922480620154,3,4,32
157,29,48,124,132,0.3870967741935484,0.9393939393939394,3,2,28
271,15,48,124,129,0.3870967741935484,0.9612403100775194,3,8,23
2040,7,48,124,125,0.3870967741935484,0.992,3,5,26
1580,16,48,123,125,0.3902439024390244,0.984,3,4,27
402,22,48,121,140,0.39669421487603307,0.8642857142857143,3,6,30
984,21,48,120,126,0.4,0.9523809523809523,3,5,27
1700,31,48,120,125,0.4,0.96,3,5,32
1820,17,48,120,128,0.4,0.9375,3,4,26
1866,17,48,120,122,0.4,0.9836065573770492,3,9,27
1819,25,48,119,144,0.40336134453781514,0.8263888888888888,3,1,28
1955,11,48,119,135,0.40336134453781514,0.8814814814814815,3,2,28
