variant_id,object_id,base_x,base_y,base_yaw,object_x,object_y,object_z,obj_rel_base_x,obj_rel_base_y,correct_region,z_shift,table_x,table_y,object_mass
64,18,-0.23866771161556244,-0.031969014555215836,0.04050549864768982,0.4557047486305237,-0.09142526984214783,0.5373848676681519,0.6913952644930436,-0.08752569952614858,True,0.4878880977630615,0.6312982439994812,1.1829928159713745,0.4652416706085205
64,18,-0.3421719968318939,-0.1662898063659668,0.03097732737660408,0.5101984739303589,0.07049549371004105,0.5373864769935608,0.8592953410379689,0.21027176374870263,True,0.4878880977630615,0.6312982439994812,1.1829928159713745,0.4652416706085205
39,16,-0.2719593048095703,-0.23254409432411194,-0.035486917942762375,0.33798280358314514,-0.038702864199876785,0.5565496683120728,0.6026807079945985,0.21535961157505187,True,0.5070577263832092,0.6875045299530029,0.8798270225524902,0.5893375873565674
39,16,-0.27491217851638794,-0.34377917647361755,0.012308457866311073,0.3153330981731415,-0.10681384801864624,0.5565351843833923,0.5931171708410863,0.22968255309782942,True,0.5070577263832092,0.6875045299530029,0.8798270225524902,0.5893375873565674
39,16,-0.39198124408721924,-0.2568211853504181,0.04886433482170105,0.38650083541870117,-0.12463223934173584,0.5565177202224731,0.7840096192635074,0.09400628947596268,True,0.5070577263832092,0.6875045299530029,0.8798270225524902,0.5893375873565674
39,16,-0.3272872567176819,-0.2660883963108063,-0.07719305157661438,0.39015260338783264,-0.1416100114583969,0.556509792804718,0.7057040663650483,0.1794340878415254,True,0.5070577263832092,0.6875045299530029,0.8798270225524902,0.5893375873565674
1935,1,-0.3324449956417084,-0.08583119511604309,-0.003434109268710017,0.40547943115234375,0.18422570824623108,0.8128468990325928,0.7369926724955768,0.27258941909175166,True,0.7346370220184326,0.6455841064453125,0.986308217048645,0.516338050365448
1935,1,-0.35494452714920044,-0.31579819321632385,0.014260723255574703,0.5390405654907227,0.0416383370757103,0.8155876994132996,0.8989913207686135,0.3446517434053161,True,0.7346370220184326,0.6455841064453125,0.986308217048645,0.516338050365448
1935,1,-0.351535826921463,-0.0053037311881780624,0.06817399710416794,0.5082069635391235,-0.014041141606867313,0.8155746459960938,0.8571504506048546,-0.0672838250820755,True,0.7346370220184326,0.6455841064453125,0.986308217048645,0.516338050365448
1935,1,-0.2027217596769333,-0.24813280999660492,-0.041979480534791946,0.4870278537273407,-0.12396670132875443,0.8155746459960938,0.6839310398675059,0.15300354387664974,True,0.7346370220184326,0.6455841064453125,0.986308217048645,0.516338050365448
1935,1,-0.30319517850875854,0.062137436121702194,-0.0543757826089859,0.32149288058280945,0.1073918342590332,0.8155746459960938,0.6213052401169274,0.07913867781059772,True,0.7346370220184326,0.6455841064453125,0.986308217048645,0.516338050365448
470,7,-0.37782934308052063,-0.12568247318267822,-0.0686444491147995,0.4600970149040222,-0.07292582094669342,0.5997557640075684,0.8323343453479596,0.11010623649263751,True,0.5488955974578857,0.5014134049415588,1.0418418645858765,0.4207092523574829
470,7,-0.2449747920036316,0.0012284221593290567,-0.023737479001283646,0.5236684083938599,0.07636750489473343,0.5997545719146729,0.7666432127751724,0.09336185290244524,True,0.5488955974578857,0.5014134049415588,1.0418418645858765,0.4207092523574829
470,7,-0.2764628827571869,0.11201463639736176,-0.07560347020626068,0.47870713472366333,0.012121308594942093,0.5998020172119141,0.7605579025509592,-0.042568874882417874,True,0.5488955974578857,0.5014134049415588,1.0418418645858765,0.4207092523574829
470,7,-0.33052387833595276,0.07981076836585999,0.07315278053283691,0.45687490701675415,-0.14496253430843353,0.5997987985610962,0.7688647787405481,-0.2817212039983422,True,0.5488955974578857,0.5014134049415588,1.0418418645858765,0.4207092523574829
1232,9,-0.33786770701408386,0.048521433025598526,-0.029432957991957664,0.407467782497406,-0.0737052857875824,0.8230874538421631,0.7486096456018888,-0.10023951929744614,True,0.7669655084609985,0.631741464138031,0.7020670175552368,0.661281406879425
1232,9,-0.3750664293766022,-0.11688150465488434,0.00868188962340355,0.3431035280227661,-0.016462774947285652,0.823091983795166,0.7190147048397835,0.0941799512171098,True,0.7669655084609985,0.631741464138031,0.7020670175552368,0.661281406879425
998,0,-0.32237499952316284,-0.18487776815891266,0.017267689108848572,0.41186708211898804,0.1752208024263382,0.5862765908241272,0.7403503799078134,0.34736685213488083,True,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.6065124273300171
998,0,-0.3359919488430023,0.18311414122581482,-0.04053467884659767,0.4244948625564575,-0.011321065947413445,0.5862725973129272,0.7677413447322593,-0.16345784682821435,True,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.6065124273300171
998,0,-0.2775398790836334,0.17993414402008057,-0.0028137501794844866,0.41287142038345337,-0.02230261079967022,0.5862725973129272,0.6909776093644484,-0.20029331189245206,True,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.6065124273300171
998,0,-0.2780352234840393,-0.28621628880500793,0.054885029792785645,0.4890884757041931,-0.02496199868619442,0.5862749218940735,0.7803003118948142,0.218778420367683,True,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.6065124273300171
998,0,-0.30581218004226685,-0.00810615811496973,0.0025821214076131582,0.43142053484916687,-0.1403118371963501,0.5862873792648315,0.7368888864633493,-0.13410886061095367,True,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.6065124273300171
998,0,-0.29686781764030457,-0.0691751018166542,0.022290579974651337,0.3806721270084381,-0.09157849103212357,0.5863505005836487,0.6768722838119625,-0.03749933132922752,True,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.6065124273300171
1814,16,-0.209890216588974,-0.09541159123182297,0.051620423793792725,0.44666895270347595,-0.14279524981975555,0.8258007764816284,0.6532397289641024,-0.08119735455096849,True,0.7763350009918213,0.5663658380508423,1.0046675205230713,0.47686105966567993
1814,16,-0.33628973364830017,-0.1888328492641449,-0.027733905240893364,0.3702351748943329,-0.16850538551807404,0.8266116976737976,0.7056895195684354,0.03991182963476735,True,0.7763350009918213,0.5663658380508423,1.0046675205230713,0.47686105966567993
1814,16,-0.23165908455848694,-0.2976904809474945,0.04945793375372887,0.5140911936759949,0.12129812687635422,0.8257920742034912,0.765552242776057,0.3816080378523532,True,0.7763350009918213,0.5663658380508423,1.0046675205230713,0.47686105966567993
1814,16,-0.201363205909729,-0.025761514902114868,-0.025621244683861732,0.5439764261245728,-0.13684625923633575,0.8257860541343689,0.7479408250306038,-0.09195384579976729,True,0.7763350009918213,0.5663658380508423,1.0046675205230713,0.47686105966567993
1814,16,-0.20485709607601166,-0.17866487801074982,-0.07762019336223602,0.3842403292655945,0.1928841769695282,0.8258318901062012,0.5585129324156993,0.4161102992299799,True,0.7763350009918213,0.5663658380508423,1.0046675205230713,0.47686105966567993
