name,count,base_x_mean,base_x_std,base_x_p10,base_x_p50,base_x_p90,base_y_mean,base_y_std,base_y_p10,base_y_p50,base_y_p90,base_yaw_mean,base_yaw_std,base_yaw_p10,base_yaw_p50,base_yaw_p90,object_x_mean,object_x_std,object_x_p10,object_x_p50,object_x_p90,object_y_mean,object_y_std,object_y_p10,object_y_p50,object_y_p90,object_z_mean,object_z_std,object_z_p10,object_z_p50,object_z_p90,obj_rel_base_x_mean,obj_rel_base_x_std,obj_rel_base_x_p10,obj_rel_base_x_p50,obj_rel_base_x_p90,obj_rel_base_y_mean,obj_rel_base_y_std,obj_rel_base_y_p10,obj_rel_base_y_p50,obj_rel_base_y_p90,table_x_mean,table_x_std,table_x_p10,table_x_p50,table_x_p90,table_y_mean,table_y_std,table_y_p10,table_y_p50,table_y_p90,object_mass_mean,object_mass_std,object_mass_p10,object_mass_p50,object_mass_p90,left_frac
mixed_success_all,112131,-0.2922744823357447,0.057041242373673647,-0.37436890602111816,-0.2887403964996338,-0.2168552279472351,-0.046624266226865316,0.15573967630066504,-0.2720404267311096,-0.03255419433116913,0.15419363975524902,0.0016802918900315268,0.04521561591447523,-0.06128259748220444,0.0024391815531998873,0.06342733651399612,0.4386399686897316,0.06602788411704992,0.3486766815185547,0.4402305483818054,0.5278992056846619,-0.0060471090615917536,0.11432968597634612,-0.16264721751213074,-0.008660939522087574,0.15473444759845734,0.6682413076051784,0.11582765036465234,0.51472008228302,0.6655105352401733,0.8305425643920898,0.7305744972415624,0.0858204358390672,0.6163428101595648,0.7310343823165121,0.8451643982734156,0.03926274271578314,0.1780933488544168,-0.20005198051586648,0.04088563715913805,0.27159793831329065,0.5976404099132253,0.05803785048260326,0.5180260539054871,0.5975950956344604,0.6797348260879517,0.9008552264421348,0.1743629451061852,0.660477340221405,0.901697039604187,1.1390693187713623,nan,nan,nan,nan,nan,1.0
mixed_success_correct_only,31410,-0.295175844971986,0.05758318370721678,-0.3769889324903488,-0.292874738574028,-0.21776468902826307,-0.08227210301471416,0.1629341160014313,-0.3084238499403,-0.08013306185603142,0.14061348885297778,-0.00013474764736181926,0.04515004176449699,-0.06245226450264454,5.529401823878288e-05,0.0623279195278883,0.44506147480132435,0.06563519664051738,0.3537100970745087,0.44943712651729584,0.5309089183807373,0.010210470420473959,0.1145536926977186,-0.1519651859998703,0.014552652835845947,0.16499549448490147,0.6586941153323411,0.1138969389811183,0.508100688457489,0.6531707346439362,0.8192905366420746,0.7399014901415139,0.08767719110797614,0.6222832563280903,0.7402676412579552,0.8574995775970355,0.09245272609227978,0.18696229883295545,-0.16205051843682816,0.09760504350529951,0.33275039368946335,0.5975625535099038,0.05831082367033047,0.5175971388816833,0.5975702404975891,0.6796016693115234,0.9050461364851299,0.17327829138223258,0.6638515591621399,0.9076005220413208,1.1396372318267822,nan,nan,nan,nan,nan,1.0
correct_only_success,29462,-0.2954056518104687,0.057638500210897274,-0.37721670269966123,-0.2934837341308594,-0.21763553917407988,-0.0832378874473373,0.16246710756635557,-0.3081839978694916,-0.0815824493765831,0.1404794290661812,1.3130449925811006e-05,0.045451897403408756,-0.06249834485352039,0.00026097243244294077,0.06256246641278267,0.4416010819952605,0.06582405275747871,0.3511559307575226,0.44423890113830566,0.5293378949165344,-0.0019054253081585034,0.11444955885015681,-0.16023364216089248,-0.002079419558867812,0.15712794959545137,0.6624661789723127,0.11385919395043996,0.5106495916843414,0.6590486466884613,0.8240365207195283,0.736801894110413,0.08767980547626791,0.6192190928494724,0.7384410540772168,0.8539700840100943,0.08121261451978916,0.188117554596699,-0.1773911097657375,0.08845061508286968,0.32309097178642593,0.5979249734199101,0.05818384639067529,0.5180544853210449,0.5977461934089661,0.6796016693115234,0.9024554121341347,0.1749947413877567,0.6605689525604248,0.904051661491394,1.139878749847412,0.5011099102648874,0.17221343376513962,0.260810911655426,0.5103694200515747,0.7401173114776611,1.0
mixed_failure_all,61648,-0.2935944189674305,0.05926884906209855,-0.37633843123912813,-0.2907571345567703,-0.2175075650215149,-0.0928564686923858,0.17444795781390876,-0.3400033116340637,-0.0860564261674881,0.14362123608589175,-0.0007494143708877157,0.059677399782580506,-0.06361324042081833,4.135581184527837e-05,0.06287662610411644,0.44254153382518713,0.07027563471779191,0.3500317394733429,0.44507192075252533,0.5313018560409546,0.009620703285747911,0.11803351663092246,-0.15570122003555298,0.013942148070782423,0.16715979129076008,0.6834643990296436,0.11961629801049806,0.5205922961235047,0.6835549771785736,0.8429490983486175,0.7350693521686512,0.09055317911661649,0.6182085396129912,0.7366857328862628,0.8513151769081676,0.10294106416709772,0.20572049214170093,-0.16847823497152625,0.10077065672768269,0.3790118730417318,0.5967703578317364,0.05800924632106136,0.5178959965705872,0.5958393812179565,0.6794073581695557,0.8880480028951893,0.17713533668274795,0.6490341424942017,0.88264399766922,1.1349031925201416,nan,nan,nan,nan,nan,1.0
mixed_failure_correct_only,44112,-0.29478891139186736,0.05860494145641372,-0.37685023844242094,-0.2924265116453171,-0.21804969012737274,-0.098709700937441,0.17449877228763505,-0.34249011576175686,-0.09638896211981773,0.14090880155563357,0.000365857494745138,0.0539553547000544,-0.06273525804281235,0.0012352775665931404,0.06308661997318268,0.4434930048773175,0.06876109203968557,0.35029667615890503,0.44675418734550476,0.5316547393798828,0.016380228091472108,0.11707574079700982,-0.14988609254360197,0.022606522776186466,0.17064704895019533,0.6819673515896802,0.12019398559396316,0.5194470167160035,0.681302934885025,0.8430307507514954,0.7372923632976981,0.0894410760765721,0.619833552438669,0.7391738437274316,0.8535551252569552,0.11463236976467255,0.2101935811255046,-0.16201621017330164,0.11104547966427994,0.40056211897383776,0.5965672613046915,0.05785051059714636,0.517936110496521,0.5954452753067017,0.6784211993217468,0.8922539608817214,0.17598192286170702,0.6534091830253601,0.8858520984649658,1.1363374710083012,nan,nan,nan,nan,nan,1.0
correct_only_failure,44270,-0.2948317321381751,0.05840222207709179,-0.3760125756263733,-0.29278990626335144,-0.21746394187211993,-0.09808643799279178,0.17431724958294284,-0.34144891500473024,-0.09419432654976845,0.14063341021537779,0.0008888114811971109,0.05609138010993123,-0.0624073177576065,0.0017201219452545047,0.06285949572920799,0.4382510260415861,0.0692318093442654,0.3473228126764298,0.43960852921009064,0.528472363948822,-0.0002616226198541942,0.11715064518897751,-0.16054903268814086,-0.001114469487220049,0.16084389984607694,0.6858065016475143,0.11944226581,0.5225468635559082,0.6863866448402405,0.8443779468536377,0.7323078689494185,0.08853575927828686,0.6162019936429727,0.7331453653708127,0.8482883738456672,0.09708587107079114,0.20891019991384424,-0.17741824746489124,0.09199053272681122,0.3825655992718838,0.5972626682649436,0.057731359372162,0.5187216401100159,0.5971564054489136,0.6784211993217468,0.8910788414250493,0.17613508359518465,0.651311457157135,0.8852053284645081,1.1353816986083984,0.5009257899239232,0.17479238639978167,0.2568960189819336,0.5066306591033936,0.7425582408905029,1.0
